metric_name,metric_value,metric_source,metric_schema,observation_level,episode_index,source_line_start,source_line_end,trajectory_id,benchmark,base_model,harness_family,agent_model,batch_id,configuration_id,checkpoint_reference,evaluation_sample_size,metric_value_raw,source_reference,normalized_progress
accuracy,0.30490361210465544,metrics.json,top_level_metrics,final_only,2,,,06ba0734432a7330db85,HealthBench,SmolLM3-3B-Base,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1::HealthBench::SmolLM3-3B-Base,,,0.30490361210465544,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_HuggingFaceTB_SmolLM3-3B-Base_17315925/metrics.json,1.0
by_axis.accuracy,0.33632555356074206,metrics.json,top_level_metrics,final_only,2,,,06ba0734432a7330db85,HealthBench,SmolLM3-3B-Base,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1::HealthBench::SmolLM3-3B-Base,,,0.33632555356074206,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_HuggingFaceTB_SmolLM3-3B-Base_17315925/metrics.json,1.0
Accuracy,0.0,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.0,070110124f87fc4215ac:command_output,1.0
Accuracy,0.05,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.05,070110124f87fc4215ac:command_output,1.0
Accuracy,0.06,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.06,070110124f87fc4215ac:command_output,1.0
Accuracy,0.22,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.22,070110124f87fc4215ac:command_output,1.0
Accuracy,0.26,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.26,070110124f87fc4215ac:command_output,1.0
Accuracy,0.34,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.34,070110124f87fc4215ac:command_output,1.0
Accuracy,0.31,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.31,070110124f87fc4215ac:command_output,1.0
Accuracy,0.3169642857142857,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.3169642857142857,070110124f87fc4215ac:command_output,1.0
Accuracy,0.234375,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.234375,070110124f87fc4215ac:command_output,1.0
Accuracy,0.24776785714285715,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.24776785714285715,070110124f87fc4215ac:command_output,1.0
Accuracy,0.22769999999999999,command_output,regex,diagnostic,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.22769999999999999,070110124f87fc4215ac:command_output,1.0
accuracy,0.25669642857142855,metrics.json,top_level_metrics,final_only,4,,,070110124f87fc4215ac,GPQA Main,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::Gemma-3-4B-PT,,,0.25669642857142855,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/gpqamain_google_gemma-3-4b-pt_16805229/metrics.json,1.0
accuracy,0.30357142857142855,metrics.json,top_level_metrics,final_only,23,,,074d4605ea32af3d25e8,GPQA Main,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::GPQA Main::Qwen3-4B-Base,,,0.30357142857142855,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/gpqamain_Qwen_Qwen3-4B-Base_16852433/metrics.json,1.0
accuracy,0.6504927975739196,metrics.json,top_level_metrics,final_only,7,,,0788f765ef31ddc6f4c4,GSM8K,SmolLM3-3B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::GSM8K::SmolLM3-3B-Base,,,0.6504927975739196,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_16872652/metrics.json,1.0
accuracy,0.88,task/eval_v2_full.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.88,task/eval_v2_full.json,1.0
accuracy,1.0,task/eval_v1_20.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,1.0,task/eval_v1_20.json,1.0
accuracy,0.95,task/eval_v4_full.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.95,task/eval_v4_full.json,1.0
accuracy,0.98,task/eval_final_run2.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.98,task/eval_final_run2.json,1.0
accuracy,0.92,task/eval_v3_full.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.92,task/eval_v3_full.json,1.0
accuracy,0.99,task/eval_v5_full.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.99,task/eval_v5_full.json,1.0
accuracy,0.91,task/eval_v1_full.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.91,task/eval_v1_full.json,1.0
accuracy,0.97,task/eval_final.json,workspace_json,intermediate,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.97,task/eval_final.json,1.0
accuracy,0.99,metrics.json,top_level_metrics,final_only,3,,,08043ec869c37d57b97e,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::BFCL::Gemma-3-4B-PT,,,0.99,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_google_gemma-3-4b-pt_16829412/metrics.json,1.0
accuracy,0.6036585365853658,metrics.json,top_level_metrics,final_only,0,,,087a88c4de2aa0ad0385,HumanEval,Qwen3-1.7B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run2,glmx_glm-5.2-preview_1m__10h_run2::HumanEval::Qwen3-1.7B-Base,,,0.6036585365853658,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run2/humaneval_Qwen_Qwen3-1.7B-Base_17341966/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,089d14642e64da486bee,BFCL,SmolLM3-3B-Base,OpenCode,MiniMax M2.5,opencode_opencode_minimax-m2.5-free_10h_run2,opencode_opencode_minimax-m2.5-free_10h_run2::BFCL::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853038/metrics.json,1.0
accuracy,0.5936315390447309,metrics.json,top_level_metrics,final_only,0,,,08a3dad0074ff02553b6,GSM8K,Qwen3-1.7B-Base,Claude,Claude Opus 4.8,claude_non_api_claude-opus-4-8_10h_run1,claude_non_api_claude-opus-4-8_10h_run1::GSM8K::Qwen3-1.7B-Base,,,0.5936315390447309,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run1/gsm8k_Qwen_Qwen3-1.7B-Base_17309902/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,08cb6a94dc0244ebde6d,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run2,claude_non_api_max_claude-opus-4-8_10h_run2::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run2/aime2025_google_gemma-3-4b-pt_17324996/metrics.json,1.0
accuracy,0.6666666666666666,task/eval_v3_30.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.6666666666666666,task/eval_v3_30.json,1.0
accuracy,0.4,task/eval_v2_30.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.4,task/eval_v2_30.json,1.0
accuracy,0.2,task/baseline_results.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.2,task/baseline_results.json,1.0
accuracy,0.29333333333333333,task/eval_final_150.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.29333333333333333,task/eval_final_150.json,1.0
accuracy,0.0,task/eval_v1_30.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.0,task/eval_v1_30.json,1.0
accuracy,0.29333333333333333,task/eval_v3_150.json,workspace_json,intermediate,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.29333333333333333,task/eval_v3_150.json,1.0
accuracy,0.2926829268292683,metrics.json,top_level_metrics,final_only,8,,,08da6f0da7bdd0fc9db8,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.2926829268292683,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16829434/metrics.json,1.0
accuracy,0.12195121951219512,metrics.json,top_level_metrics,final_only,4,,,08f29c2a2bd9a881b68a,ArenaHardWriting,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run1,codex_non_api_high_gpt-5.4_10h_run1::ArenaHardWriting::Gemma-3-4B-PT,,,0.12195121951219512,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/arenahardwriting_google_gemma-3-4b-pt_16931472/metrics.json,1.0
accuracy,0.0013986013986013986,metrics.json,top_level_metrics,final_only,8,,,09a2146fc8d28abfdfd8,ArenaHardWriting,SmolLM3-3B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run2,opencode_zai_glm-5_10h_run2::ArenaHardWriting::SmolLM3-3B-Base,,,0.0013986013986013986,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/arenahardwriting_HuggingFaceTB_SmolLM3-3B-Base_16853420/metrics.json,1.0
accuracy,1.0,metrics.json,top_level_metrics,final_only,7,,,09c12aebda24ef2496f8,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run1,claude_non_api_claude-opus-4-6_1m__10h_run1::BFCL::Gemma-3-4B-PT,,,1.0,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run1/bfcl_google_gemma-3-4b-pt_16955282/metrics.json,1.0
accuracy,0.0,task/eval_results_full_v1.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_full_v1.json,1.0
accuracy,0.0,task/eval_results_v3_full.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_v3_full.json,1.0
accuracy,0.0,task/eval_final_verify.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_final_verify.json,1.0
accuracy,0.0,task/eval_results_v1_16k.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_v1_16k.json,1.0
accuracy,0.0,task/eval_results_v2_full.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_v2_full.json,1.0
accuracy,0.0,task/eval_results_quick.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_quick.json,1.0
accuracy,0.0,task/eval_results_ckpt1500.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_ckpt1500.json,1.0
accuracy,0.0,task/eval_results_v1_16k_full.json,workspace_json,intermediate,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,task/eval_results_v1_16k_full.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,0a241529c675e3345ca5,AIME 2025,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/aime2025_google_gemma-3-4b-pt_16852420/metrics.json,1.0
accuracy,0.0758150113722517,metrics.json,top_level_metrics,final_only,6,,,0a6e8a575ee6312d5a09,GSM8K,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::GSM8K::Qwen3-4B-Base,,,0.0758150113722517,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/gsm8k_Qwen_Qwen3-4B-Base_16853235/metrics.json,1.0
accuracy,0.42153146322971946,metrics.json,top_level_metrics,final_only,2,,,0af4240f36b8f9488f4c,GSM8K,SmolLM3-3B-Base,Claude,Claude Sonnet 4.6,claude_non_api_claude-sonnet-4-6_10h,claude_non_api_claude-sonnet-4-6_10h::GSM8K::SmolLM3-3B-Base,,,0.42153146322971946,data/PostTrainBench-Trajectories/claude_non_api_claude-sonnet-4-6_10h/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_16861579/metrics.json,1.0
accuracy,0.3013392857142857,metrics.json,top_level_metrics,final_only,4,,,0b5693b636b9b0e9b5c3,GPQA Main,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run1,claude_non_api_claude-opus-4-6_1m__10h_run1::GPQA Main::Qwen3-4B-Base,,,0.3013392857142857,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run1/gpqamain_Qwen_Qwen3-4B-Base_16956750/metrics.json,1.0
accuracy,0.2013542588045109,metrics.json,top_level_metrics,final_only,0,,,0b824bbd1a941d69a803,HealthBench,SmolLM3-3B-Base,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3::HealthBench::SmolLM3-3B-Base,,,0.2013542588045109,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/healthbench_HuggingFaceTB_SmolLM3-3B-Base_16923948/metrics.json,1.0
by_axis.accuracy,0.24985038898862957,metrics.json,top_level_metrics,final_only,0,,,0b824bbd1a941d69a803,HealthBench,SmolLM3-3B-Base,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3::HealthBench::SmolLM3-3B-Base,,,0.24985038898862957,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/healthbench_HuggingFaceTB_SmolLM3-3B-Base_16923948/metrics.json,1.0
accuracy,0.30666666666666664,task/eval_result_v1_full.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.30666666666666664,task/eval_result_v1_full.json,1.0
accuracy,0.3048780487804878,task/eval_result_v10.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3048780487804878,task/eval_result_v10.json,1.0
accuracy,0.31333333333333335,task/eval_result_v2_full.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.31333333333333335,task/eval_result_v2_full.json,1.0
accuracy,0.4,task/eval_result_v1_quick.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.4,task/eval_result_v1_quick.json,1.0
accuracy,0.0,task/eval_result_base_quick.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.0,task/eval_result_base_quick.json,1.0
accuracy,0.3466666666666667,task/eval_result_v3_full.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3466666666666667,task/eval_result_v3_full.json,1.0
accuracy,0.3353658536585366,task/eval_result_v8.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3353658536585366,task/eval_result_v8.json,1.0
accuracy,0.2865853658536585,task/eval_result_v5_full.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.2865853658536585,task/eval_result_v5_full.json,1.0
accuracy,0.3475609756097561,task/eval_result_v9.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3475609756097561,task/eval_result_v9.json,1.0
accuracy,0.29333333333333333,task/eval_result_v5.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.29333333333333333,task/eval_result_v5.json,1.0
accuracy,0.3048780487804878,task/eval_result_final.json,workspace_json,intermediate,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3048780487804878,task/eval_result_final.json,1.0
accuracy,0.3719512195121951,metrics.json,top_level_metrics,final_only,9,,,0bb0fb75debce63e57c5,HumanEval,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.3719512195121951,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/humaneval_google_gemma-3-4b-pt_16829417/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,5,,,0bd461564e978cb8854b,BFCL,Qwen3-1.7B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::BFCL::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_16853749/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,0be1ad8f0a04e0c1b3ee,AIME 2025,Qwen3-1.7B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run1,codex_non_api_gpt-5.3-codex_10h_run1::AIME 2025::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run1/aime2025_Qwen_Qwen3-1.7B-Base_16852406/metrics.json,1.0
accuracy,0.45121951219512196,metrics.json,top_level_metrics,final_only,0,,,0bf62bf2a6cb4739e1e6,HumanEval,SmolLM3-3B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run3,glmx_glm-5.2-preview_1m__10h_run3::HumanEval::SmolLM3-3B-Base,,,0.45121951219512196,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/humaneval_HuggingFaceTB_SmolLM3-3B-Base_17345106/metrics.json,1.0
accuracy,0.05803571428571429,metrics.json,top_level_metrics,final_only,10,,,0c24b9400491ee31c634,GPQA Main,Qwen3-4B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run1,opencode_zai_glm-5_10h_run1::GPQA Main::Qwen3-4B-Base,,,0.05803571428571429,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run1/gpqamain_Qwen_Qwen3-4B-Base_16853502/metrics.json,1.0
accuracy,0.28028353067507633,metrics.json,top_level_metrics,final_only,6,,,0c305e4e80b84297fbb8,HealthBench,Gemma-3-4B-PT,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.28028353067507633,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/healthbench_google_gemma-3-4b-pt_16853229/metrics.json,1.0
